a1947_001, -24.28910520843112,-52.966690906079904,-76.4431573072793,-76.34236315931761,-152.85486817664358,-102.8402519962768,-153.50842416424814
a1947_003, -23.815708967875118,-50.47849537134969,-76.90311184340673,-77.99705214376587,0.0,-103.36905153237691,-157.206855714979
a1947_006, -23.908529929863484,-50.44622758442938,-78.51532698410372,-77.90960417893714,0.0,-103.50903360309886,0.0
a1948_001, -23.96204533980149,-51.458690034467075,-75.9966226212562,-76.11429534614366,-152.32442889913284,-101.84503676832293,0.0
a1949_001, -22.833794009352665,-47.824101483039904,-73.78000841782513,-74.71085798469872,-151.07163736518464,0.0,-148.9636157332226
a1949_002, -22.504341887696498,-47.397539935530496,-73.84328759086287,-73.81542392079092,-147.7726762436834,-97.56010097575327,-148.3890586904544
a1952_014, -24.07063779766598,-51.19158751024825,-77.77748367794267,-76.07750535201065,-153.66461894198787,-101.93273255289964,0.0
a1953_001, -23.796774946425614,-49.71252120347677,-74.98936460064179,-75.59688470383557,0.0,0.0,0.0
a1953_003, -23.318153551084542,-48.5086307466744,-73.18831749673468,-73.44230490945749,-147.5521240777811,-98.03223378595254,-146.87177355455302
a1953_004, -23.23722715516079,-49.01216986932611,-75.47401434225759,-73.92709510826967,0.0,0.0,-149.4612117686255
a1954_002, -23.36487595246545,-49.10093142141844,-73.28634487406809,-73.37137898942018,0.0,0.0,-146.70794364946275
a1954_003, -24.166949302029625,-51.35955720044349,-76.66765009513483,-76.96527183005685,-153.7831970943585,-102.64506290884566,0.0
a1954_004, -23.578865820317837,-48.71211112172326,-74.37638493335545,-76.16259453745575,0.0,-101.297064606831,-151.46295014829386
a1954_005, -23.801529817228285,-49.257086422919095,-74.78962987540693,-77.09032465388465,0.0,0.0,0.0
a1954_008, -23.741828745029483,-49.937703499170816,-75.42695648912945,-75.23856189723699,0.0,-100.50817040504272,0.0
a1954_009, -23.971071949806372,-49.403468302895945,-74.8431478404266,-76.28273659952377,0.0,0.0,-152.86215947033205
a1954_010, -24.08886179694739,-50.54497203482575,-78.96671893983377,-76.35197383878321,0.0,-102.59915483354366,0.0
a1955_002, -23.64817178481706,-50.8296982370739,-73.25030093154895,-73.4281776559622,-148.42221021264206,-98.85392714746841,0.0
a1955_004, -23.18542810173211,-49.21151500759183,-70.89686659208726,-72.4823662581641,-144.36330081788398,-97.2316459741076,0.0
a1955_006, -22.757558501000723,-46.84902568990198,-70.23893731525472,-71.87743035290903,0.0,0.0,0.0
a1955_007, -21.887693054989324,-45.681147688548805,-71.04538404594263,-70.38658758325212,0.0,-93.73271023219988,-141.12127605680456
a1956_002, -22.969483512716742,-47.373033687176274,-79.3927781192527,-72.59145098194969,-148.8121965722252,-96.28021295166954,0.0
a1957_001, -21.747061517328582,-45.94773404084088,-71.26315208954551,-75.12599415128071,0.0,0.0,0.0
a1957_002, -22.281163909212122,-53.32334957796837,-73.04775649069713,-77.95462408862512,0.0,0.0,-153.51175811172058
a1957_003, -21.866968208448615,-49.98201923088131,-73.31735046709714,-73.08188534044801,-146.782280639901,-101.0513964954423,-146.51038894651646
a1957_004, -21.741792826003486,-48.490094116861954,-73.85191394741003,-74.14092101747784,0.0,0.0,-149.19518822585212
a1957_007, -21.717484783712198,-46.71155349610322,-72.19456714031708,-72.79225639171436,-145.7070364297107,-96.16837914807688,-145.5671933982525
a1957_010, -22.447554002553613,-49.68585898997455,-71.49544188603068,-70.4732203298052,-141.60927460723462,-95.31700812917815,0.0
a1957_011, -23.292019347900887,-50.374740690959705,-78.31511301772397,-78.52093958566357,-159.74921342591838,0.0,-156.94078060009727
a1957_012, -22.391070202630882,-46.4938409596947,-72.65834784975638,-71.72327770820164,-144.01963753929456,-94.97396836849015,0.0
a1957_013, -22.55384153114065,-48.83846735170049,-74.25725928285425,-72.99565755351091,-147.00344528049825,-97.43042054682351,0.0
a1957_017, -21.890471638086552,-50.62218286097071,-71.71623672313177,-72.60637601265819,0.0,-99.09790191494659,0.0
a1958_001, -21.967531550778215,-49.10789668200961,-73.72750001194905,-72.3164676270165,0.0,-96.90608441659302,-147.57630590700512
a1958_004, -23.175907198385616,-50.579863637951625,-77.62083977359913,-77.77652376651243,-156.29066364068936,0.0,-155.58412818255294
a1958_005, -21.82999624595582,-49.225459382779825,-71.18732736179854,-71.93513940331833,-144.26263017636,0.0,-143.61804069306862
a1958_006, -22.004402818435153,-48.70020444352689,-74.06372390670816,-73.9047756582355,0.0,-98.83123777218206,-148.6677721406666
a1958_007, -21.479877483917285,-48.515954968178164,-71.0078505028206,-70.56491684470923,0.0,-95.22243698858352,0.0
a1958_008, -22.980254549360094,-53.01790392848577,-73.03674742747211,-71.45762397176568,-143.8810136258022,0.0,0.0
a1958_010, -22.741029382741655,-51.684848392926625,-76.23695685623488,-72.48998614831727,0.0,-98.35671028298266,0.0
a1958_011, -22.663340229565026,-49.38738047975232,-72.94462214166005,-71.18383595194575,-143.2504255846067,-95.87819302372922,0.0
a1958_012, -21.94509580554013,-52.09312211577384,-73.11560685533709,-72.5020020288735,0.0,-99.08738857883716,-146.49263968308287
a1958_013, -22.35843361640395,-50.02178945898816,-72.36285936364501,-69.36284804038333,-140.30833880856687,-94.38309655040098,0.0
a1958_023, -22.890822468164647,-48.74617842246755,-72.92621183274491,-75.4883866718716,0.0,0.0,-150.0759961848208
a1958_025, -22.828668318374543,-53.02135463064518,-75.65710632920603,-77.16300350669664,0.0,0.0,-153.58464860715443
a1958_026, -23.454072629722624,-53.55746020487023,-77.15670650368074,-80.39662173659616,-160.11059304031008,-107.2605415738137,-159.25655766969692
a1958_027, -22.09264393781644,-50.64203863401438,-72.55367488190686,-71.15516353864689,-143.02117595278233,0.0,-144.89746267383694
a1959_001, -24.97557617662202,-53.76855351257149,-83.29998280077848,-85.42952621641871,0.0,0.0,0.0
a1959_002, -22.17799395178132,-46.38717391122518,-76.46070606350877,-76.49032995601998,-153.0293513602235,-99.73938125005643,0.0
a1959_003, -21.361667803569468,-49.83278628201226,-70.09581329908609,-73.60556369101873,-145.45776728742,0.0,-148.356572427829
a1959_004, -21.821753328147715,-44.63783802650741,-69.29588568418637,-69.69098792149727,-139.1850025819867,-92.01296209699025,0.0
a1959_005, -22.209641315236517,-45.577542987686726,-75.57236689133384,-74.78924263671614,-150.7898123815344,0.0,-150.07792736559358
a1959_006, -23.408851929415643,-55.873805805193435,-79.09766940912503,-77.46053642454119,-156.28209614879634,-105.40142492136599,0.0
a1959_007, -23.151352583931256,-48.52481204137384,-76.47848571970336,-81.19757992939066,0.0,0.0,-160.3532805459207
a1959_010, -21.926478371254653,-51.17748003173973,-72.75452317285712,-73.07109383756193,-145.98437310066345,0.0,0.0
a1959_016, -23.030086210894208,-49.11735700314809,-76.33450737991848,-78.53890286605467,-157.60073302608055,-103.17683396653271,-155.99537591700627
a1959_017, -23.22026347719869,-50.69087148711855,-76.9688941727524,-76.71644019635848,0.0,-102.17990333806142,-153.56012886808506
a1959_021, -22.218974928094944,-52.56461396973283,-72.24755937434311,-75.20511156903254,-149.09669764053984,0.0,0.0
a1959_024, -23.15049681576259,-48.96505899601552,-72.36813336135167,-72.77662995505065,-145.3502615877083,-97.25932905657947,0.0
a1959_026, -23.275133739573395,-52.21822511109645,-73.43631478168639,-73.69220605730732,-147.42603917691358,-99.91641049099546,0.0
a1959_027, -22.271710105418855,-50.951261237300805,-73.71751344474124,-73.04114706552616,0.0,0.0,-147.00620014346438
a1959_028, -22.670520096673293,-46.06091294946938,-76.40344249155915,-76.24872034200828,-152.75855081199344,-99.50480301890205,0.0
a1959_029, -23.39005527998176,-49.24050473582858,-75.03207843770872,-74.87483411979407,-150.11094327800407,0.0,-150.24817102211077
a1959_030, -22.069762039961816,-44.957374245080814,-71.1585390741383,-71.74040264836155,-143.2205868451864,-94.33589010153965,-144.60010714808774
a1959_031, -22.775559541566516,-46.68926243048923,-73.74138381773639,-73.58414646766747,-147.35345137798512,-96.92889405456411,0.0
a1959_033, -23.611271622339917,-51.82265247357081,-77.74946512781436,-77.23419037899951,-154.78684243985984,0.0,0.0
a1959_034, -23.095925044809132,-48.638443551885494,-76.05578747052438,-74.92028304556591,-150.42082367588668,-99.38620606493215,-152.25878283998554
a1959_035, -22.60258406212175,-46.148815820564685,-73.48794078616197,-73.20419756174243,-146.56442936038897,-96.31940507568788,0.0
a1959_039, -22.30094566165642,-44.905434211219166,-72.53846335045289,-72.39240494703508,-145.29693816575465,-94.90081392420127,0.0
a1959_040, -23.264438406415273,-55.57001559651522,-80.30898473632801,-77.47616997291902,0.0,-105.93652402907206,-156.50137087182944
a1959_041, -21.745746982341327,-46.235830443429734,-75.13614648066398,-72.67344644404538,-146.6715890363483,-95.8194894483948,0.0
a1960_001, -22.289780579811584,-45.500842198248435,-74.13031721567116,-74.47872531683936,-148.78349552898388,-97.2499045958966,0.0
a1960_003, -22.38114530194921,-53.208832956005956,-76.51978234058605,-75.61099548653574,0.0,0.0,0.0
a1960_006, -22.504545065857876,-53.765898229499264,-74.15493646683377,-74.32853987564341,0.0,0.0,-149.27085574109125
a1960_008, -23.58683420313977,-54.83244608336445,-78.55415710920944,-78.61812216106372,-157.47306441531668,-106.05073075406493,-157.64297167741157
a1960_009, -24.444113246802956,-57.13347178401126,-81.38427307454184,-83.50954026407568,0.0,-112.55045325103535,-167.29512941758816
a1960_010, -23.07337144627656,-49.381396279324335,-76.69721097985362,-76.95663855652286,0.0,0.0,0.0
a1960_011, -24.175638948265487,-56.616668345786834,-79.47622224407404,-79.36952755813131,-158.94638225000642,-108.05674045380792,-159.45631146583233
a1960_012, -24.59655815860764,-54.20845687210887,-81.68348119782954,-83.51467400550565,-166.82932885751995,-112.24117505110812,0.0
a1960_013, -23.355287592149477,-50.898256122385206,-77.69423589708964,-77.58554735709714,0.0,0.0,-155.25596872522524
a1960_014, -24.48323148771282,-56.174367470301206,-81.14980641758095,-80.0923067481097,-162.40915641205487,0.0,0.0
a1960_015, -23.86492797748715,-55.5616725397799,-80.37559424162903,-79.08294385046553,0.0,-108.09517086734486,-158.92041396747754
a1960_016, -24.323612247883315,-53.229020558370685,-82.63629817535778,-83.37784561511677,-167.1697956589122,0.0,0.0
a1960_017, -24.595535928008587,-55.531436949589676,-81.97744023631846,-84.46348230507584,-167.964733191781,-112.36345226991826,-168.10628653449052
a1960_018, -23.45454482607458,-54.86503908060831,-78.25316847822104,-79.7120198751776,-158.70745552420308,0.0,-160.5319851159585
a1960_020, -24.62770159835674,-56.62844828597476,-80.21827006001806,-82.46846371789847,-163.85452521488213,-112.14961423136714,0.0
a1960_021, -23.79714993961469,-51.79600648969866,-77.35285969641579,-78.7658090136025,0.0,0.0,-157.41246380849864
a1960_022, -24.48149887382902,-55.73939690051171,-79.63068668429288,-80.25233128304791,0.0,0.0,0.0
a1960_023, -24.299503093763267,-56.501525157550184,-82.90031655424275,-81.55636039556578,-164.57328428168418,0.0,-163.90038670634036
a1960_024, -24.3784051210274,-57.2953518353402,-81.24822038754849,-80.25123923909003,0.0,0.0,0.0
a1960_025, -25.05614701631782,-62.11004551977638,-84.15582184140132,-82.80169036144676,-166.81281411807404,-114.89929650342735,0.0
a1960_026, -24.345298042088118,-56.27843027024491,-79.57232839024101,-81.54236293800028,-163.90463605137612,0.0,0.0
a1960_027, -22.98336523690087,-51.61116937102665,-76.95256723710634,-75.93283542294272,-153.33767753167837,0.0,0.0
a1960_029, -25.225292180004008,-56.519277994062314,-82.95113910284476,-83.34020600512477,0.0,-113.97081529119129,0.0
a1960_031, -23.372431759693917,-52.655003366992325,-75.84330837389813,-77.70891843854426,-157.64953407923056,0.0,0.0
a1960_034, -23.172654120786927,-49.164205396230734,-76.93256406559408,-78.47328544671076,0.0,0.0,-156.76613970462276
a1960_035, -23.274764938168026,-54.959629912663594,-79.397417209646,-79.21473363989868,-159.98208402165787,-108.98786985604778,0.0
a1960_036, -23.071711833935968,-54.07475932840375,-79.76367200640857,-78.56177182586491,-157.9138585010495,0.0,0.0
a1960_037, -22.189233923874614,-44.532450432694965,-72.07791578349314,-72.1025304726093,-144.1927875878588,-94.36948884815806,-148.99096031687955
a1960_058, -23.674420462252673,-49.394374803890145,-78.67177299193132,-78.62760963066277,-157.8950543796732,-103.70594540514021,0.0
a1960_063, -24.818180910085065,-56.24225256960313,-83.25903000112608,-81.2085526867074,0.0,-109.54034199196529,-163.68260028170133
a1960_064, -24.513239883190113,-58.42322510768516,-80.30619758687617,-81.1308758924469,0.0,0.0,-161.8497502896782
a1960_065, -23.16107264858195,-47.38502623066358,-75.18267507511699,-74.21481469991825,-149.10560982159737,-97.93395649747376,0.0
a1960_077, -25.49517795670168,-56.097531622248844,-85.14471354659536,-83.9146099709296,-168.44700461046182,-112.4061412005984,-171.0502634569759
a1960_091, -23.949281785206168,-55.94486698442703,-79.01551011562303,-80.26012789445157,0.0,0.0,0.0
a1960_099, -23.367637604801754,-47.32685922269662,-76.80268766958949,-76.7776273180837,-153.5698999655216,-100.45794339510378,0.0
a1960_103, -23.85198247429978,-56.362369198313985,-78.58533812918671,-79.28450679838983,-158.22412785060428,0.0,-160.55544970150189
a1961_001, -22.884030686117573,-53.51076248628015,-76.86166859382946,-76.8774885672979,0.0,0.0,-153.78120446241337
a1961_002, -24.962174212841536,-56.67244725148071,-83.4952605503699,-81.67218706052668,0.0,-110.11608072585658,0.0
a1961_003, -22.75902063809956,-54.57982892353981,-76.64466524659345,-77.07721439902136,0.0,0.0,-154.45924295307952
a1961_004, -24.531080819494015,-56.4571102927399,-81.84150725993324,-82.08367649670782,-164.68067906390647,0.0,-164.21132856914033
a1961_005, -25.089502165130128,-60.8307800407193,-83.2357969586165,-87.48805818190371,0.0,0.0,0.0
a1961_006, -24.319130666344588,-58.2938449303742,-82.01612455880263,-81.90646685057735,0.0,0.0,0.0
a1961_007, -24.070007831250454,-57.294843199520365,-79.71441848923197,-79.27031058103456,-158.76868076631152,0.0,-160.9766286264355
a1961_011, -24.831252211494085,-58.94014859172215,-82.55581530623458,-84.44258163089482,-169.08588604253174,-115.19822900075859,0.0
a1961_018, -24.80412236585534,-56.70943865744972,-85.68909195653828,-84.48921414264838,-170.5350455856722,-112.9410143115987,-169.65820758187883
a1961_025, -25.105515574122407,-59.526896639713456,-82.98095217189837,-83.49312478226175,0.0,0.0,-167.2480835714281
a1961_032, -23.989259802722408,-57.307070997583864,-81.64340511349154,-82.33958265334665,-164.33192691884042,0.0,0.0
a1961_033, -23.18740935782108,-52.335756636542676,-75.58175014768197,-78.77584098093736,0.0,-105.23115902187148,-155.97007032668606
a1961_047, -22.645673900947884,-46.221133096637274,-73.7142002091065,-74.147635328446,0.0,-98.19901164075642,0.0
a1961_049, -24.32522459517321,-56.33986411523322,-80.4065317678358,-80.53349340772631,-161.00584451333785,0.0,-163.68722018645846
a1961_054, -24.84674588474611,-57.82495624690143,-82.75074393765894,-82.36514357169057,-167.028659884191,-111.57832901343805,0.0
a1962_001, -24.585448014702056,-58.83190389473898,-81.79261789485389,-81.59673014372937,-163.39678729053986,-113.26755879427263,0.0
a1962_002, -24.309073255291178,-55.003239518176684,-80.17859069564263,-80.10516311086455,0.0,-108.92966258251705,-160.2926930231602
a1962_003, -23.18309213015987,-56.37095369294005,-76.98025502579338,-76.99551454153922,0.0,0.0,-154.14847886039448
a1962_004, -23.916168810147898,-53.95447871783277,-79.94582448168562,-80.82721806921494,0.0,-107.80515203433625,0.0
a1962_007, -25.081837257815916,-57.16623936415282,-82.17017891717258,-82.44549328022093,-164.7846024168654,-111.60465864744748,0.0
a1962_008, -23.63051991785003,-51.67566638445199,-79.38155051521204,-78.92118681733884,-158.16086841744664,-104.87847345679504,-158.98292295098145
a1962_009, -24.16764837337563,-58.1964513662852,-81.14958033145204,-81.94610899791945,0.0,-111.18964232462497,-164.34633328948482
a1962_010, -24.00787882504064,-56.436037366829076,-78.65566202864191,-83.13292945915752,-164.20629765146472,-111.37131657589516,-164.62750085004873
a1962_011, -24.54019989346211,-58.1201103133065,-80.68538483166319,-80.42432282173999,0.0,-109.78018079223597,0.0
a1962_013, -24.347581216324418,-54.07065195707018,-80.94264412115635,-81.82429736943504,0.0,0.0,-164.99669405745922
a1962_014, -22.461521957650547,-49.641439513158986,-72.82615434978297,-73.55888484795646,0.0,-98.80773878623287,0.0
a1962_023, -24.91551633101906,-55.88828568322782,-82.58100902462634,-82.0731240257884,-164.5757425859543,-111.09061881149171,-165.00873729384304
a1962_047, -24.480731559273543,-56.91893243382757,-79.92360560770699,-83.50691375674971,0.0,-112.94509184915375,-165.9478777176006
a1962_049, -23.93414212060186,-52.53486876792348,-77.9532401052604,-80.81025707831617,0.0,-107.26084767866055,0.0
a1962_050, -23.186062501621173,-53.66560181412806,-76.21654072958476,-78.93370679582749,-158.1804877371282,0.0,0.0
a1962_056, -23.950422009290243,-55.466461750388596,-81.33019595796384,-79.21606760136189,0.0,-107.76074672827437,-160.86475009246064
a1962_057, -24.26575784315163,-56.622675248197595,-81.26930744975803,-84.8914301525603,0.0,-113.7078232387691,-168.941015175896
a1962_066, -24.146805450874936,-55.34736073500977,-79.95878697266348,-81.06562856564595,-161.6435190801949,-108.7868863005869,-162.6252041579007
a1963_001, -23.317055545172497,-58.594706595515056,-82.05803490531686,-76.84098484472622,0.0,-106.50406892328697,-156.32499590588992
a1963_002, -21.71930256543198,-49.35980381811872,-70.2658466637059,-71.62060508166606,-142.5736788357224,-96.32144875153614,-144.5324226911699
a1963_003, -22.26989759788292,-50.90844328229819,-74.75783545629774,-71.81704337166174,-145.53366470590814,-97.29356610641165,0.0
a1963_004, -22.710255588968547,-53.278736136960084,-78.18856670176507,-77.38789003197682,-155.20128648726353,0.0,-156.6831652776585
a1963_005, -24.53279754043315,-56.051775830490016,-79.80453933551502,-80.77697339499751,0.0,-109.21919187755663,-166.65858558152917
a1963_006, -22.69864235939989,-51.29833936647434,-75.03522354197273,-76.02799415324746,0.0,-104.21034754520925,0.0
a1963_008, -21.162293442991842,-49.85822996810801,-70.12365539761761,-69.62679031691532,0.0,0.0,-139.6709554950867
a1963_009, -22.111822668654064,-51.88983913920199,-76.67916726685674,-73.9795882607824,0.0,0.0,0.0
a1963_054, -23.609828953245177,-55.01322097654467,-79.73853035364097,-78.75092779188799,0.0,0.0,0.0
a1964_001, -22.26753987673258,-52.51992599941467,-75.34759047649105,-76.21438022594468,-152.7116636603651,-103.72482865824726,-152.1317218767516
a1964_002, -22.01154261517589,-49.85384126360847,-74.32579804229991,-74.5711417966421,0.0,0.0,0.0
a1964_003, -20.54174455478922,-46.34022256504693,-66.60634292233603,-67.71442957919128,-135.79075172796018,0.0,-134.9620601394906
a1964_004, -22.277644817916897,-51.069351771359834,-72.49454443231265,-74.02511601922488,0.0,0.0,-150.34390334132343
a1964_005, -22.374177991745402,-50.44770726711547,-76.99985652946427,-74.71617127514645,-150.63731457770385,0.0,0.0
a1964_006, -22.220425630446364,-53.10968497750445,-74.00724175543539,-73.83505807977136,0.0,0.0,0.0
a1964_007, -20.864453996476392,-48.598318660713176,-74.46537506464972,-72.34673702998256,0.0,0.0,0.0
a1964_008, -21.16953248434075,-48.999376367488786,-70.10988897647711,-71.47342473894211,-143.7085036868351,0.0,-142.29376474986853
a1964_011, -22.665049141638576,-52.205239151444836,-74.84296446506484,-75.02771806836903,-151.87017317606458,-101.70238178514322,0.0
a1964_012, -22.718829666725867,-53.220120345604535,-77.61795869334713,-77.48289797880366,0.0,-104.41433757104426,0.0
a1964_013, -22.050008724794555,-50.00081933158558,-76.06449807456764,-74.63688538253996,0.0,0.0,0.0
a1964_014, -21.335269029014317,-49.77250438794909,-71.78617293186012,-70.5761688546477,0.0,0.0,-141.8038282631709
a1964_015, -21.474372390697663,-50.31321920000134,-71.23884243302224,-71.7620640208664,0.0,-97.20413700947219,-143.45018551185498
a1964_027, -21.73492482496582,-52.84130821707209,-76.4597573661194,-75.37024039711689,-151.28732608338487,0.0,-154.02576935718764
a1964_031, -21.948504647087784,-51.77385728825531,-75.06061291363407,-76.3121708555419,0.0,-103.60302362206735,0.0
a1964_053, -21.733946255098175,-48.83640795754818,-77.13101890956817,-73.35439583153783,-148.67607851146047,-101.37047863214941,-149.55880762371672
a1964_054, -22.23679849574372,-51.79592911639035,-74.84207608146869,-73.52632765808988,0.0,-99.46294764185986,-147.95707391462292
a1965_001, -21.865920712026593,-52.82681962283819,-76.24049284303175,-73.37916176862205,-148.28778116899343,-101.28910481457315,0.0
a1965_002, -22.26732256799515,-52.327788137725875,-72.88424069658046,-72.81113476490862,-145.79712962660437,0.0,0.0
a1965_003, -22.771213268866806,-53.43855630080305,-76.6264731955652,-75.65086819688726,0.0,0.0,0.0
a1965_004, -22.568886820432105,-52.25255330138595,-77.06505881193728,-76.24747811920268,-153.05775155895833,0.0,-153.56758576938142
a1965_005, -21.731095831928148,-48.51823813138607,-73.07528562028206,-74.89838819247056,-148.93624423477343,-100.11585761769945,0.0
a1965_006, -23.38880243047435,-56.77745687306777,-77.44123844174356,-77.07370216354428,-154.765041488903,0.0,0.0
a1965_007, -23.20427142589562,-55.201829079767286,-76.49277712720821,-77.22524016407425,0.0,0.0,-154.32772533454758
a1965_008, -21.349373009078235,-51.75130325870842,-72.41336840321473,-72.89885058441634,0.0,-99.80742347418243,-147.5828070524129
a1965_009, -23.106122577241894,-47.17295775032349,-77.73493656505325,-78.75139051592997,-158.04897431083555,0.0,0.0
a1965_010, -23.174870451744585,-53.006794361088126,-78.39646701211362,-75.8257750309982,-152.96652423050315,-102.44831421570005,-154.3645781073476
a1965_011, -21.533209990944254,-51.35374716463872,-73.24907968458766,-73.83637094043534,0.0,0.0,0.0
a1965_012, -22.836696809401133,-52.96235172523456,-75.51159311197841,-76.25064060368679,-152.16124153712394,-103.56262899482542,0.0
a1965_021, -22.14410856468154,-51.97765828378009,-74.6184577671003,-75.00901683666487,-149.98651114784263,-101.10698705175805,-150.46051215082383
a1965_023, -23.654121354055718,-53.38926119715018,-76.8016647705997,-77.17899081604135,0.0,0.0,-154.19183538828798
a1965_027, -21.176614329821064,-48.57531964981325,-69.35979209846484,-74.17901712610362,-146.1602165971151,-99.18266298760618,0.0
a1966_002, -21.534088044856716,-51.638570154504116,-72.96307784258829,-75.25520240096749,-151.2714148460388,-101.08254254789227,0.0
a1966_003, -23.085743674403773,-54.496630044349224,-75.00333050495576,-75.77886970996869,-152.4964709529804,0.0,0.0
a1966_004, -22.266487511589027,-51.720656878642394,-75.59028710005994,-74.52836311928876,0.0,0.0,-150.63974697585286
a1966_005, -21.453637313064156,-50.471696311219205,-72.47504483418038,-73.0597531137159,0.0,-98.48454547182436,-145.83572768079583
a1966_006, -23.51617854609393,-55.68740599915729,-79.10105382269982,-79.00527019089482,0.0,-106.99621079931553,-158.1352264823274
a1966_007, -22.594831938627998,-51.563520462458015,-76.58898874451457,-74.58632821789752,0.0,0.0,0.0
a1966_008, -21.84198418541833,-53.50036560228276,-73.87239971687113,-73.50784532236028,0.0,0.0,-147.46640759167957
a1966_009, -21.872921718373416,-51.620024507844676,-72.58943012465762,-73.31605208227494,-146.30435973604847,0.0,-147.6080723005678
a1966_010, -21.985603161399425,-51.18439769874533,-71.62488780634308,-75.47799809863197,-149.03462445399578,-101.16460830844663,-151.31660367954086
a1966_034, -21.89375560576953,-53.754183677690214,-71.55107093622979,-71.70521703679917,-143.60313334775464,-99.80298731424338,0.0
a1967_001, -22.090376724256313,-49.421681150422614,-72.2808591820743,-73.80558509829044,-147.06524516151228,-98.52969791427398,-147.3717806573696
a1967_002, -22.162143490138863,-54.864506529749534,-73.8040986100546,-74.24795530674254,-148.3622179147174,-101.99770928571058,0.0
a1967_003, -22.931552935640973,-52.30192855371481,-75.92157066741026,-74.70544303686923,-150.91462818754155,0.0,-150.11015096436242
a1967_004, -21.355239053307667,-49.833592887750335,-69.9561795682433,-72.46881006496513,-144.54009034181837,0.0,0.0
a1967_005, -21.824974708109913,-51.385448012521145,-73.47824016287682,-73.22001826503212,0.0,-99.4348998995979,0.0
a1967_006, -21.95789277073122,-53.374792628470274,-74.0639235788498,-74.40243040263852,-148.79649499142783,-101.10701649198931,-149.28084704528513
a1967_007, -22.70548810740032,-53.100584297566336,-73.62768621730025,-74.88689220111196,-149.15301122117498,0.0,-151.16682707090487
a1967_008, -21.471699056633398,-47.86287569158738,-69.91105512277348,-71.7926475505134,0.0,-97.13559520370003,0.0
a1967_009, -22.289282837707088,-52.78938315653966,-73.29471187741841,-74.89107643309042,-149.48906760153812,0.0,0.0
a1967_010, -22.207017382881148,-49.21860705831398,-72.16334739891523,-72.53083565015801,-145.69383419879816,-97.39736358053081,-144.9867406169024
a1967_011, -22.14701371514659,-52.01985966978841,-74.12293346270215,-73.0032011460037,-146.57134552455292,-99.02447569904885,0.0
a1967_017, -22.166216639303578,-51.32264416797065,-77.24766994691936,-73.98286225021306,0.0,0.0,0.0
a1967_021, -21.712018920468015,-50.60255235317724,-72.85365271717609,-73.24813054981082,0.0,-99.16453615389776,-148.79244152067187
a1974_001, -21.367869951499213,-49.25446865940346,-73.9221585341405,-70.92153530604368,-143.36833308142286,0.0,-144.85465577447508
a1974_002, -23.390404462102463,-52.57157431329867,-77.48928358257794,-77.27350610026645,0.0,0.0,0.0
a1974_003, -23.37750488955232,-51.61768740053219,-77.37205184221953,-78.37285053574577,0.0,-104.18893918187072,0.0
a1974_004, -22.59934395688702,-50.80358690351285,-74.90809185183555,-73.05997663284779,0.0,0.0,0.0
a1974_005, -21.427697424278932,-46.53330047205159,-75.67467224419515,-71.03008139474039,-144.8084657850782,0.0,-144.66050440076623
a1974_006, -22.809960917328283,-52.13723976454157,-78.22910566970852,-76.41667762339155,0.0,-104.10703626281851,-153.74179333841911
a1974_007, -22.747035945980816,-50.41850193195716,-78.74064376377741,-76.54066499121895,0.0,-103.43054397726871,-155.0239368151309
a1974_008, -22.21483981873579,-51.18674840228846,-74.68588024166196,-76.80173868975649,0.0,0.0,-152.98146869087182
